9010	0.250000 
9011	0.416667 
9012	0.307692 
9013	0.416667 
9014	0.437500 
9015	0.500000 
9016	0.307692 
9017	0.818182 
9018	0.428571 
9019	0.333333 
9020	0.500000 
9021	0.400000 
9022	0.461538 
9023	0.384615 
9024	0.583333 
9025	0.428571 
9026	0.250000 
9027	0.583333 
9028	0.500000 
9029	0.375000 
9030	0.333333 
9031	0.571429 
9032	0.461538 
9033	0.416667 
9034	0.384615 
9035	0.307692 
9036	0.285714 
9037	0.400000 
9038	0.285714 
9039	0.333333 
9040	0.714286 
9041	0.466667 
9042	0.461538 
9043	0.357143 
9044	0.307692 
9045	0.250000 
9046	0.357143 
9047	0.333333 
9048	0.388889 
9049	0.307692 
9050	0.461538 
9051	0.090909 
9052	0.416667 
9053	0.428571 
9054	0.166667 
9055	0.166667 
9056	0.538462 
9057	0.454545 
9058	0.333333 
9059	0.230769 
9060	0.692308 
9061	0.142857 
9062	0.307692 
9063	0.375000 
9064	0.615385 
9065	0.230769 
9066	0.384615 
9067	0.461538 
9068	0.272727 
9069	0.500000 
9070	0.307692 
9071	0.333333 
9072	0.416667 
9073	0.461538 
9074	0.416667 
9075	0.357143 
9076	0.076923 
9077	0.285714 
9078	0.461538 
9079	0.571429 
9080	0.272727 
9081	0.142857 
9082	0.444444 
9083	0.083333 
9084	0.400000 
9085	0.181818 
9086	0.642857 
9087	0.727273 
9088	0.384615 
9089	0.538462 
9090	0.272727 
9091	0.307692 
9092	0.466667 
9093	0.466667 
9094	0.266667 
9095	0.363636 
9096	0.384615 
9097	0.636364 
9098	0.285714 
9099	0.769231 
9100	0.142857 
9101	0.400000 
9102	0.285714 
9103	0.307692 
9104	0.466667 
9105	0.230769 
9106	0.181818 
9107	0.285714 
9108	0.714286 
9109	0.466667 
9110	0.500000 
9111	0.266667 
9112	0.166667 
9113	0.285714 
9114	0.461538 
9115	0.250000 
9116	0.500000 
9117	0.384615 
9118	0.230769 
9119	0.529412 
9120	0.300000 
9121	0.533333 
9122	0.285714 
9123	0.500000 
9124	0.384615 
9125	0.363636 
9126	0.187500 
9127	0.250000 
9128	0.538462 
9129	0.357143 
9130	0.461538 
9131	0.466667 
9132	0.230769 
9133	0.384615 
9134	0.384615 
9135	0.538462 
9136	0.333333 
9137	0.375000 
9138	0.187500 
9139	0.333333 
9140	0.285714 
9141	0.538462 
9142	0.642857 
9143	0.461538 
9144	0.600000 
9145	0.500000 
9146	0.538462 
9147	0.500000 
9148	0.666667 
9149	0.384615 
9150	0.400000 
9151	0.454545 
9152	0.142857 
9153	0.230769 
9154	0.428571 
9155	0.285714 
9156	0.250000 
9157	0.428571 
9158	0.153846 
9159	0.166667 
9160	0.384615 
9161	0.333333 
9162	0.266667 
9163	0.500000 
9164	0.357143 
9165	0.181818 
9166	0.000000 
9167	0.666667 
9168	0.384615 
9169	0.666667 
9170	0.333333 
9171	0.285714 
9172	0.357143 
9173	0.600000 
9174	0.307692 
9175	0.538462 
9176	0.461538 
9177	0.384615 
9178	0.285714 
9179	0.533333 
9180	0.461538 
9181	0.461538 
9182	0.230769 
9183	0.230769 
9184	0.384615 
9185	0.307692 
9186	0.076923 
9187	0.153846 
9188	0.153846 
9189	0.363636 
9190	0.384615 
9191	0.500000 
9192	0.416667 
9193	0.153846 
9194	0.307692 
9195	0.153846 
9196	0.384615 
9197	0.285714 
9198	0.583333 
9199	0.538462 
9200	0.333333 
9201	0.307692 
9202	0.461538 
9203	0.500000 
9204	0.200000 
9205	0.437500 
9206	0.230769 
9207	0.411765 
9208	0.500000 
9209	0.357143 
9210	0.428571 
9211	0.533333 
9212	0.250000 
9213	0.466667 
9214	0.400000 
9215	0.000000 
9216	0.500000 
9217	0.357143 
9218	0.142857 
9219	0.333333 
9220	0.214286 
9221	0.266667 
9222	0.363636 
9223	0.083333 
9224	0.285714 
9225	0.545455 
9226	0.285714 
9227	0.461538 
9228	0.642857 
9229	0.461538 
9230	0.214286 
9231	0.333333 
9232	0.416667 
9233	0.285714 
9234	0.200000 
9235	0.076923 
9236	0.307692 
9237	0.571429 
9238	0.230769 
9239	0.307692 
9240	0.153846 
9241	0.357143 
9242	0.375000 
9243	0.583333 
9244	0.230769 
9245	0.400000 
9246	0.312500 
9247	0.454545 
9248	0.200000 
9249	0.250000 
9250	0.416667 
9251	0.461538 
9252	0.285714 
9253	0.333333 
9254	0.533333 
9255	0.538462 
9256	0.384615 
9257	0.538462 
9258	0.230769 
9259	0.500000 
9260	0.533333 
9261	0.461538 
9262	0.416667 
9263	0.166667 
9264	0.250000 
9265	0.363636 
9266	0.750000 
9267	0.000000 
9268	0.416667 
9269	0.285714 
9270	0.285714 
9271	0.500000 
9272	0.533333 
9273	0.421053 
9274	0.076923 
9275	0.470588 
9276	0.083333 
9277	0.266667 
9278	0.142857 
9279	0.461538 
9280	0.076923 
9281	0.428571 
9282	0.333333 
9283	0.666667 
9284	0.285714 
9285	0.454545 
9286	0.454545 
9287	0.384615 
9288	0.142857 
9289	0.357143 
9290	0.200000 
9291	0.272727 
9292	0.333333 
9293	0.500000 
9294	0.466667 
9295	0.307692 
9296	0.153846 
9297	0.266667 
9298	0.307692 
9299	0.272727 
9300	0.384615 
9301	0.571429 
9302	0.583333 
9303	0.181818 
9304	0.250000 
9305	0.307692 
9306	0.076923 
9307	0.583333 
9308	0.384615 
9309	0.692308 
9310	0.333333 
9311	0.583333 
9312	0.333333 
9313	0.500000 
9314	0.769231 
9315	0.285714 
9316	0.250000 
9317	0.357143 
9318	0.187500 
9319	0.285714 
9320	0.181818 
9321	0.083333 
9322	0.307692 
9323	0.615385 
9324	0.090909 
9325	0.133333 
9326	0.100000 
9327	0.214286 
9328	0.166667 
9329	0.461538 
9330	0.307692 
9331	0.214286 
9332	0.333333 
9333	0.538462 
9334	0.538462 
9335	0.466667 
9336	0.727273 
9337	0.181818 
9338	0.307692 
9339	0.266667 
9340	0.214286 
9341	0.461538 
9342	0.384615 
9343	0.272727 
9344	0.384615 
9345	0.214286 
9346	0.384615 
9347	0.714286 
9348	0.384615 
9349	0.416667 
9350	0.200000 
9351	0.333333 
9352	0.142857 
9353	0.181818 
9354	0.428571 
9355	0.500000 
9356	0.466667 
9357	0.250000 
9358	0.250000 
9359	0.416667 
9360	0.583333 
9361	0.500000 
9362	0.100000 
9363	0.307692 
9364	0.083333 
9365	0.571429 
9366	0.200000 
9367	0.400000 
9368	0.375000 
9369	0.307692 
9370	0.307692 
9371	0.416667 
9372	0.214286 
9373	0.333333 
9374	0.583333 
9375	0.583333 
9376	0.153846 
9377	0.533333 
9378	0.363636 
9379	0.285714 
9380	0.583333 
9381	0.357143 
9382	0.400000 
9383	0.500000 
9384	0.153846 
9385	0.272727 
9386	0.266667 
9387	0.416667 
9388	0.142857 
9389	0.250000 
9390	0.230769 
9391	0.545455 
9392	0.416667 
9393	0.333333 
9394	0.333333 
9395	0.461538 
9396	0.214286 
9397	0.769231 
9398	0.666667 
9399	0.428571 
9400	0.181818 
9401	0.363636 
9402	0.500000 
9403	0.307692 
9404	0.357143 
9405	0.285714 
9406	0.307692 
9407	0.357143 
9408	0.333333 
9409	0.357143 
9410	0.571429 
9411	0.500000 
9412	0.214286 
9413	0.416667 
9414	0.384615 
9415	0.428571 
9416	0.363636 
9417	0.181818 
9418	0.571429 
9419	0.230769 
9420	0.428571 
9421	0.500000 
9422	0.769231 
9423	0.307692 
9424	0.583333 
9425	0.437500 
9426	0.466667 
9427	0.285714 
9428	0.307692 
9429	0.500000 
9430	0.285714 
9431	0.285714 
9432	0.416667 
9433	0.363636 
9434	0.500000 
9435	0.500000 
9436	0.461538 
9437	0.428571 
9438	0.384615 
9439	0.384615 
9440	0.571429 
9441	0.250000 
9442	0.333333 
9443	0.500000 
9444	0.500000 
9445	0.333333 
9446	0.357143 
9447	0.461538 
9448	0.583333 
9449	0.214286 
9450	0.625000 
9451	0.538462 
9452	0.307692 
9453	0.428571 
9454	0.461538 
9455	0.250000 
9456	0.416667 
9457	0.250000 
9458	0.250000 
9459	0.500000 
9460	0.230769 
9461	0.285714 
9462	0.333333 
9463	0.416667 
9464	0.428571 
9465	0.461538 
9466	0.357143 
9467	0.357143 
9468	0.250000 
9469	0.307692 
9470	0.500000 
9471	0.454545 
9472	0.545455 
9473	0.076923 
9474	0.500000 
9475	0.416667 
9476	0.333333 
9477	0.181818 
9478	0.466667 
9479	0.142857 
9480	0.307692 
9481	0.466667 
9482	0.166667 
9483	0.230769 
9484	0.428571 
9485	0.285714 
9486	0.307692 
9487	0.100000 
9488	0.692308 
9489	0.100000 
9490	0.428571 
9491	0.384615 
9492	0.461538 
9493	0.428571 
9494	0.250000 
9495	0.307692 
9496	0.307692 
9497	0.428571 
9498	0.428571 
9499	0.333333 
9500	0.416667 
9501	0.250000 
9502	0.384615 
9503	0.333333 
9504	0.500000 
9505	0.500000 
9506	0.333333 
9507	0.533333 
9508	0.357143 
9509	0.384615 
9510	0.272727 
9511	0.666667 
9512	0.250000 
9513	0.692308 
9514	0.538462 
9515	0.384615 
9516	0.416667 
9517	0.214286 
9518	0.538462 
9519	0.533333 
9520	0.416667 
9521	0.153846 
9522	0.461538 
9523	0.375000 
9524	0.307692 
9525	0.384615 
9526	0.266667 
9527	0.285714 
9528	0.500000 
9529	0.285714 
9530	0.333333 
9531	0.333333 
9532	0.272727 
9533	0.416667 
9534	0.538462 
9535	0.266667 
9536	0.533333 
9537	0.538462 
9538	0.384615 
9539	0.333333 
9540	0.357143 
9541	0.384615 
9542	0.500000 
9543	0.538462 
9544	0.166667 
9545	0.416667 
9546	0.357143 
9547	0.500000 
9548	0.062500 
9549	0.300000 
9550	0.200000 
9551	0.461538 
9552	0.384615 
9553	0.461538 
9554	0.615385 
9555	0.384615 
9556	0.583333 
9557	0.250000 
9558	0.500000 
9559	0.428571 
9560	0.363636 
9561	0.333333 
9562	0.076923 
9563	0.615385 
9564	0.461538 
9565	0.454545 
9566	0.600000 
9567	0.538462 
9568	0.461538 
9569	0.571429 
9570	0.363636 
9571	0.615385 
9572	0.250000 
9573	0.538462 
9574	0.692308 
9575	0.230769 
9576	0.133333 
9577	0.800000 
9578	0.312500 
9579	0.307692 
9580	0.615385 
9581	0.333333 
9582	0.250000 
9583	0.461538 
9584	0.357143 
9585	0.692308 
9586	0.357143 
9587	0.300000 
9588	0.571429 
9589	0.357143 
9590	0.615385 
9591	0.428571 
9592	0.230769 
9593	0.300000 
9594	0.714286 
9595	0.230769 
9596	0.357143 
9597	0.250000 
9598	0.363636 
9599	0.333333 
9600	0.363636 
9601	0.500000 
9602	0.571429 
9603	0.466667 
9604	0.214286 
9605	0.214286 
9606	0.357143 
9607	0.500000 
9608	0.333333 
9609	0.416667 
9610	0.538462 
9611	0.400000 
9612	0.461538 
9613	0.230769 
9614	0.500000 
9615	0.285714 
9616	0.214286 
9617	0.333333 
9618	0.384615 
9619	0.533333 
9620	0.500000 
9621	0.214286 
9622	0.230769 
9623	0.166667 
9624	0.153846 
9625	0.285714 
9626	0.545455 
9627	0.466667 
9628	0.214286 
9629	0.416667 
9630	0.500000 
9631	0.384615 
9632	0.500000 
9633	0.416667 
9634	0.461538 
9635	0.615385 
9636	0.230769 
9637	0.500000 
9638	0.285714 
9639	0.363636 
9640	0.266667 
9641	0.307692 
9642	0.333333 
9643	0.285714 
9644	0.285714 
9645	0.384615 
9646	0.181818 
9647	0.538462 
9648	0.428571 
9649	0.583333 
9650	0.333333 
9651	0.153846 
9652	0.454545 
9653	0.437500 
9654	0.076923 
9655	0.428571 
9656	0.428571 
9657	0.428571 
9658	0.166667 
9659	0.692308 
9660	0.272727 
9661	0.250000 
9662	0.230769 
9663	0.461538 
9664	0.333333 
9665	0.666667 
9666	0.642857 
9667	0.428571 
9668	0.250000 
9669	0.461538 
9670	0.272727 
9671	0.230769 
9672	0.454545 
9673	0.142857 
9674	0.416667 
9675	0.615385 
9676	0.307692 
9677	0.230769 
9678	0.400000 
9679	0.384615 
9680	0.133333 
9681	0.500000 
9682	0.166667 
9683	0.636364 
9684	0.333333 
9685	0.230769 
9686	0.416667 
9687	0.250000 
9688	0.083333 
9689	0.428571 
9690	0.384615 
9691	0.363636 
9692	0.461538 
9693	0.307692 
9694	0.230769 
9695	0.571429 
9696	0.285714 
9697	0.200000 
9698	0.214286 
9699	0.333333 
9700	0.666667 
9701	0.142857 
9702	0.461538 
9703	0.428571 
9704	0.571429 
9705	0.363636 
9706	0.363636 
9707	0.333333 
9708	0.266667 
9709	0.285714 
9710	0.153846 
9711	0.500000 
9712	0.384615 
9713	0.538462 
9714	0.307692 
9715	0.333333 
9716	0.466667 
9717	0.583333 
9718	0.583333 
9719	0.538462 
9720	0.230769 
9721	0.375000 
9722	0.666667 
9723	0.250000 
9724	0.538462 
9725	0.357143 
9726	0.428571 
9727	0.230769 
9728	0.307692 
9729	0.187500 
9730	0.416667 
9731	0.461538 
9732	0.333333 
9733	0.769231 
9734	0.833333 
9735	0.461538 
9736	0.500000 
9737	0.461538 
9738	0.333333 
9739	0.153846 
9740	0.416667 
9741	0.307692 
9742	0.416667 
9743	0.428571 
9744	0.285714 
9745	0.272727 
9746	0.416667 
9747	0.384615 
9748	0.384615 
9749	0.461538 
9750	0.444444 
9751	0.428571 
9752	0.307692 
9753	0.384615 
9754	0.142857 
9755	0.285714 
9756	0.214286 
9757	0.769231 
9758	0.500000 
9759	0.071429 
9760	0.500000 
9761	0.428571 
9762	0.384615 
9763	0.588235 
9764	0.333333 
9765	0.500000 
9766	0.454545 
9767	0.285714 
9768	0.416667 
9769	0.500000 
9770	0.333333 
9771	0.666667 
9772	0.357143 
9773	0.272727 
9774	0.428571 
9775	0.363636 
9776	0.230769 
9777	0.615385 
9778	0.428571 
9779	0.200000 
9780	0.416667 
9781	0.500000 
9782	0.333333 
9783	0.727273 
9784	0.461538 
9785	0.200000 
9786	0.333333 
9787	0.615385 
9788	0.307692 
9789	0.384615 
9790	0.266667 
9791	0.307692 
9792	0.333333 
9793	0.642857 
9794	0.461538 
9795	0.500000 
9796	0.384615 
9797	0.461538 
9798	0.500000 
9799	0.076923 
9800	0.500000 
9801	0.416667 
9802	0.076923 
9803	0.428571 
9804	0.500000 
9805	0.333333 
9806	0.250000 
9807	0.437500 
9808	0.384615 
9809	0.500000 
9810	0.615385 
9811	0.416667 
9812	0.461538 
9813	0.466667 
9814	0.300000 
9815	0.083333 
9816	0.357143 
9817	0.230769 
9818	0.538462 
9819	0.466667 
9820	0.333333 
9821	0.428571 
9822	0.153846 
9823	0.307692 
9824	0.166667 
9825	0.500000 
9826	0.400000 
9827	0.250000 
9828	0.461538 
9829	0.384615 
9830	0.583333 
9831	0.400000 
9832	0.333333 
9833	0.333333 
9834	0.333333 
9835	0.076923 
9836	0.272727 
9837	0.272727 
9838	0.461538 
9839	0.538462 
9840	0.357143 
9841	0.529412 
9842	0.200000 
9843	0.400000 
9844	0.285714 
9845	0.500000 
9846	0.384615 
9847	0.285714 
9848	0.384615 
9849	0.461538 
9850	0.153846 
9851	0.416667 
9852	0.384615 
9853	0.500000 
9854	0.416667 
9855	0.250000 
9856	0.066667 
9857	0.250000 
9858	0.272727 
9859	0.416667 
9860	0.272727 
9861	0.500000 
9862	0.461538 
9863	0.285714 
9864	0.384615 
9865	0.454545 
9866	0.538462 
9867	0.363636 
9868	0.230769 
9869	0.166667 
9870	0.357143 
9871	0.363636 
9872	0.333333 
9873	0.153846 
9874	0.416667 
9875	0.571429 
9876	0.333333 
9877	0.416667 
9878	0.142857 
9879	0.687500 
9880	0.307692 
9881	0.250000 
9882	0.230769 
9883	0.461538 
9884	0.285714 
9885	0.307692 
9886	0.230769 
9887	0.307692 
9888	0.384615 
9889	0.307692 
9890	0.285714 
9891	0.500000 
9892	0.200000 
9893	0.428571 
9894	0.727273 
9895	0.307692 
9896	0.571429 
9897	0.384615 
9898	0.166667 
9899	0.363636 
9900	0.071429 
9901	0.090909 
9902	0.533333 
9903	0.538462 
9904	0.600000 
9905	0.714286 
9906	0.214286 
9907	0.416667 
9908	0.266667 
9909	0.100000 
9910	0.200000 
9911	0.571429 
9912	0.533333 
9913	0.416667 
9914	0.533333 
9915	0.307692 
9916	0.285714 
9917	0.615385 
9918	0.266667 
9919	0.384615 
9920	0.437500 
9921	0.400000 
9922	0.538462 
9923	0.384615 
9924	0.250000 
9925	0.538462 
9926	0.200000 
9927	0.666667 
9928	0.266667 
9929	0.285714 
9930	0.272727 
9931	0.266667 
9932	0.153846 
9933	0.153846 
9934	0.615385 
9935	0.307692 
9936	0.357143 
9937	0.428571 
9938	0.769231 
9939	0.461538 
9940	0.133333 
9941	0.307692 
9942	0.285714 
9943	0.285714 
9944	0.285714 
9945	0.307692 
9946	0.461538 
9947	0.416667 
9948	0.428571 
9949	0.230769 
9950	0.466667 
9951	0.333333 
9952	0.250000 
9953	0.300000 
9954	0.384615 
9955	0.266667 
9956	0.250000 
9957	0.615385 
9958	0.538462 
9959	0.166667 
9960	0.571429 
9961	0.466667 
9962	0.333333 
9963	0.400000 
9964	0.416667 
9965	0.416667 
9966	0.307692 
9967	0.285714 
9968	0.461538 
9969	0.538462 
9970	0.538462 
9971	0.230769 
9972	0.666667 
9973	0.538462 
9974	0.200000 
9975	0.500000 
9976	0.333333 
9977	0.076923 
9978	0.416667 
9979	0.181818 
9980	0.384615 
9981	0.166667 
9982	0.285714 
9983	0.461538 
9984	0.307692 
9985	0.250000 
9986	0.500000 
9987	0.357143 
9988	0.461538 
9989	0.642857 
9990	0.454545 
9991	0.300000 
9992	0.230769 
9993	0.500000 
9994	0.437500 
9995	0.461538 
9996	0.461538 
9997	0.307692 
9998	0.666667 
9999	0.615385 
